Despachos Decisões e Sentenças
Disponibilizar relatório CSV para Despachos Decisões e Sentenças

Data Início (dd/mm/yyyy): 01/12/2017
Data Fim (dd/mm/yyyy): 02/12/2017

Total de registros: 4603
Relatório gerado em  31/01/2018 15:19:46

tipo mov;Descricao TUMP;Orgao Julgador;Processo;Data Movimentacao;Juiz;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048195-13.2017.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048212-49.2017.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0031729-41.2017.8.17.8201;02/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0042267-18.2016.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034011-52.2017.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048313-86.2017.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048306-94.2017.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034456-07.2016.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0015964-64.2016.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;13º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0049017-07.2014.8.17.8201;01/12/2017;FERNANDA PESSOA CHUAHY DE PAULA;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0024003-16.2017.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0003316-18.2017.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0027324-93.2016.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048100-80.2017.8.17.8201;02/12/2017;MARIA ROSA VIEIRA SANTOS;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048003-80.2017.8.17.8201;01/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048302-57.2017.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0015962-60.2017.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;14º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0019107-27.2017.8.17.8201;02/12/2017;FELIPPE AUGUSTO GEMIR GUIMARAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034262-41.2015.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0022415-08.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0045096-35.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0043704-94.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0036493-41.2015.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0050004-72.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0051709-08.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0049780-37.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0048224-63.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0044969-97.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0032706-38.2014.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0010374-72.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0053729-69.2016.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Julgamento em Diligência;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0024683-98.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0043531-36.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;15º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0044750-84.2017.8.17.8201;01/12/2017;LUCIANA FERREIRA DE ARAUJO MAGALHAES;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0037058-05.2015.8.17.8201;02/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0046417-08.2017.8.17.8201;01/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0015284-45.2017.8.17.8201;02/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0012427-26.2017.8.17.8201;02/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0002759-31.2017.8.17.8201;02/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0018477-68.2017.8.17.8201;01/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0048136-25.2017.8.17.8201;01/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0053708-98.2013.8.17.8201;01/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;16º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h;0010014-11.2015.8.17.8201;01/12/2017;MARIA BETANIA BELTRAO GONDIM;
Despacho;Mero expediente;17º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0002653-69.2017.8.17.8201;01/12/2017;JOAO ISMAEL DO NASCIMENTO FILHO;
Despacho;Mero expediente;17º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034952-36.2016.8.17.8201;01/12/2017;JOAO ISMAEL DO NASCIMENTO FILHO;
Despacho;Mero expediente;17º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0045955-51.2017.8.17.8201;01/12/2017;JOAO ISMAEL DO NASCIMENTO FILHO;
Despacho;Mero expediente;17º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0045407-26.2017.8.17.8201;01/12/2017;JOAO ISMAEL DO NASCIMENTO FILHO;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0043692-85.2013.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034125-88.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0012280-97.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0033596-69.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0040811-04.2014.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0034780-60.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0031052-45.2016.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0054756-87.2016.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0047017-29.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0031052-45.2016.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0029915-67.2012.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;18º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h;0044580-15.2017.8.17.8201;01/12/2017;AUZIENIO DE CARVALHO CAVALCANTI;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002924-40.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002620-41.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002822-18.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002820-48.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002817-93.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002724-33.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002720-93.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002765-97.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002715-71.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002713-04.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002581-44.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002580-59.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002569-30.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000743-03.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0004663-82.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000349-93.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002847-31.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002845-61.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002841-24.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0008177-43.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002840-39.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002837-84.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002834-32.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002833-47.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002830-92.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002824-85.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002939-09.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001934-49.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002227-19.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001215-67.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000350-44.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0004604-94.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001827-39.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000921-49.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0003728-42.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0004765-07.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0003638-34.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000821-60.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000790-40.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001713-66.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000053-71.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000700-32.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0003757-92.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0003283-24.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0002379-67.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000693-40.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000745-36.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000776-90.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001935-68.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000063-81.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000293-26.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0003553-48.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000371-20.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001244-54.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001550-23.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0000380-16.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0007767-82.2016.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001285-84.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
Despacho;Mero expediente;1ª Vara Cível da Comarca Vitória Santo Antão;0001792-45.2017.8.17.3590;01/12/2017;MARIA BETANIA MARTINS DA HORA ROCHA;
